id,question_id
75183,652
75306,343
75188,646
75193,638
75207,581
75216,535
75236,453
75249,439
75258,424
75276,400
75166,674
75284,377
75290,362
75317,327
75327,254
75332,228
75345,200
75348,196
75367,141
75369,134
75356,188
75170,659
75269,410
75263,418
75238,451
75378,102
94296,154
75351,193
75198,628
75296,355
75141,719
75244,445
124565,1228
75371,130
75213,552
128631,772
75139,722
75144,717
75149,708
75173,768
75291,361
75270,407
75184,651
75185,650
75190,641
75201,623
75218,533
75223,508
75363,153
75240,449
75246,442
75280,387
75299,353
75307,342
75312,333
75318,327
75322,311
75328,253
75336,223
93268,897
75272,405
75229,460
75165,679
75206,583
75154,702
75364,145
75342,204
75339,213
75264,417
75373,128
75228,459
75195,635
75259,422
75200,624
75297,355
75142,718
75285,376
75212,559
75266,414
75267,413
75274,402
75316,328
75302,350
75315,329
75321,322
75406,6
75338,216
75344,201
75326,255
75370,132
124566,1228
124567,1228
75401,25
93274,897
93278,897
75288,372
75331,229
75525,587
75528,587
75305,345
75377,103
75360,172
75341,205
75355,189
75334,226
75293,359
124568,1228
124569,1228
124576,769
124578,771
124590,771
75283,382
75289,363
75311,336
75313,332
75323,309
75333,227
75347,198
75362,162
75368,135
75381,800
75300,352
124570,1228
75394,26
75395,26
75400,25
75308,341
75413,2
75409,4
75738,768
75405,6
91119,1035
75372,129
94297,1043
75295,357
107434,295
75357,183
75329,231
75398,26
91110,321
75319,326
75303,347
75379,84
75352,192
75349,195
75294,358
75346,199
128633,484
75343,203
75301,351
75314,330
75324,302
75330,230
75411,2
75376,105
75392,18
75399,25
75340,206
75320,325
75428,837
75459,75
75748,746
75408,4
91116,795
75445,108
75335,224
75337,220
75365,144
75359,173
75382,154
75354,190
75530,554
75402,25
90592,566
75396,26
124581,133
75414,460
75455,75
75435,108
94298,902
75462,406
75749,745
90593,566
5182,91
93281,897
18837,91
75404,6
75393,5
90588,371
124582,133
75389,349
124584,769
124586,1247
124587,1242
114569,1180
115349,1180
124592,772
75457,75
75458,75
75431,108
75412,2
90591,566
75537,637
75560,208
1934,4
11569,4
11570,4
11571,4
11572,4
11573,4
12785,4
13194,4
13195,4
124594,769
124595,901
90480,1026
90749,1023
91862,1026
91866,1026
75460,164
75456,75
93286,897
109091,838
90596,566
90599,711
90611,902
75453,124
90616,57
90621,37
93290,897
93299,897
93313,897
123881,1143
93314,897
90631,920
92442,566
90602,144
92446,702
92447,702
75753,741
90594,566
634,93
2530,93
25436,98
57571,93
75553,813
57572,93
109095,838
89065,93
106,6
1933,6
11405,6
13189,3
18109,3
20914,6
28428,6
28494,6
75454,5
123882,1143
111832,1086
111833,1086
75508,379
75509,379
123913,838
75493,57
75496,57
75501,58
75515,257
75523,181
75524,181
78390,838
78391,838
78404,838
80428,838
95257,838
75503,337
75511,379
75488,49
75497,58
75498,58
75513,257
75514,257
75527,587
75536,652
75542,637
75529,554
109106,838
109108,838
75502,337
75505,337
117892,949
75491,49
75494,57
75512,257
75517,320
75548,759
75551,759
75516,733
75534,554
117905,961
75504,337
75506,379
75507,379
75487,49
75490,49
75495,57
75499,58
75500,58
75520,181
75521,181
75526,587
75531,554
75533,554
109115,838
109133,838
109182,838
109183,838
117890,948
75510,379
75614,188
75554,813
75558,208
75559,208
75766,708
117893,949
75489,49
75492,57
75518,320
75519,320
75522,181
75535,28
75539,637
75540,637
75541,637
75543,637
75544,759
75545,759
75546,759
75549,637
75550,759
75557,208
75532,554
92445,876
123917,838
75538,637
77968,838
77983,838
75679,398
75590,709
75597,105
75605,729
75607,755
75608,638
93315,897
75636,749
75638,629
75640,721
75645,620
75650,377
93317,897
93351,897
75571,713
75678,385
93364,897
93425,897
75596,803
78011,838
75547,759
75555,813
75556,813
13221,4
75594,749
75599,184
75602,636
75609,729
75611,532
75615,755
75709,818
75576,838
75629,749
75652,377
75569,713
78014,838
75670,837
75626,384
75656,127
75687,758
75692,726
75698,840
75715,802
16200,4
75598,803
78082,838
78314,838
78711,838
75701,839
75561,208
75562,8
78723,838
75581,399
75589,721
75592,732
75922,328
75604,729
75606,755
75617,755
75621,729
78775,838
75632,749
75634,105
75635,749
93438,897
75647,377
75600,384
79019,838
75660,749
75575,713
75719,796
75732,775
75582,389
75579,103
75663,194
75714,803
79162,838
79228,838
88362,838
91611,838
75577,399
75578,399
75661,127
75583,822
75585,399
75601,27
75588,721
75591,709
75603,636
75610,755
93699,897
75616,755
75618,755
75631,729
75633,749
93735,897
75646,377
75654,377
30250,4
51231,4
75623,384
75580,371
75630,384
75659,226
95028,838
93862,897
75651,127
75593,721
75595,755
75725,788
75619,755
75620,105
75643,447
75639,721
75648,377
75649,377
75655,377
75657,727
75644,452
75677,399
75694,49
75695,636
75700,840
75705,822
75706,821
75683,766
75684,767
94333,897
75586,822
75622,384
103968,838
104338,838
109111,838
75668,334
75741,764
75693,60
75699,841
75704,825
75680,385
75718,797
75721,793
75747,748
75702,838
75776,641
75780,744
75806,706
113557,1127
75724,789
75820,683
75825,673
75837,21
75844,124
75673,99
75854,141
75688,767
75860,162
75848,129
70339,4
75407,4
114962,1127
75823,679
75809,704
75786,733
75839,76
75841,102
75867,179
75799,718
75697,841
75703,837
75707,820
75710,817
75711,816
75717,798
75722,792
75730,777
75745,756
75750,744
75770,703
75779,745
75787,731
75934,352
75822,681
75712,815
75834,421
75853,137
123890,1127
75885,198
95479,897
75889,201
75899,223
75740,765
75916,302
75918,311
75925,333
75945,362
75946,363
75685,764
75690,401
75762,716
75804,710
75835,5
75792,733
75727,786
75723,791
75910,231
75932,347
75840,84
75892,205
75791,719
75941,359
75691,732
75720,794
75728,779
75746,753
75751,743
75758,731
75767,706
75775,753
75785,734
75790,723
75810,703
75784,737
75830,657
75833,421
75843,105
75851,134
75864,837
75708,819
75919,322
75923,330
75777,748
75958,327
75911,232
75884,196
89113,4
75729,778
75818,687
75808,704
75716,801
75876,190
75877,191
75882,195
75871,189
75793,718
75940,358
82443,341
75948,375
75849,130
75782,741
75761,723
75764,711
75774,757
75781,743
75789,727
75794,717
83466,341
75817,688
75819,684
75821,682
94299,566
75947,372
75802,715
75909,230
75912,253
75913,254
75933,351
75935,353
75769,704
75951,382
75955,414
75956,322
75963,333
75861,169
75890,203
75846,127
92449,851
75765,710
75908,229
75898,220
75856,144
75857,145
75842,103
75859,154
75873,191
75847,128
75772,803
75942,359
75886,199
75959,328
75778,746
75783,740
75797,804
75800,717
75803,711
75805,708
95932,897
75816,689
75832,653
75836,18
75838,28
75850,132
75852,135
75863,203
75888,200
75975,834
75921,327
75924,332
75929,343
75961,330
89649,4
75831,656
75796,715
75939,357
75768,705
75807,705
75868,183
75826,670
75930,345
75900,224
75991,386
75812,693
75879,193
75891,204
75875,189
75901,226
76035,111
76082,385
76003,325
75906,227
75928,342
76088,834
75950,377
75954,822
75960,329
75962,332
75989,382
75994,393
96373,897
100473,897
75972,352
76061,798
76065,657
76067,588
76073,637
100474,897
75949,376
76020,389
76104,420
1128,3
75984,372
13188,3
75914,255
75938,355
76098,445
75987,376
75943,360
75967,343
83491,341
97881,341
76001,403
75996,400
75952,385
76046,789
76036,838
76008,110
78884,341
78885,341
76034,111
76072,511
75957,326
76058,670
76066,768
76070,647
76064,659
76063,692
76083,822
75990,385
75974,354
76076,649
13190,3
76097,715
13191,3
76014,189
75976,355
76050,803
76041,803
75979,358
102957,341
75964,338
76071,375
92453,1039
76053,337
76025,834
76062,632
76039,776
76042,136
76043,696
76016,693
76051,770
76052,769
76057,181
76038,838
76079,531
103472,341
76087,181
76091,453
76040,694
76110,742
75993,389
87487,897
18110,3
76017,687
76004,211
89366,897
76081,670
76049,451
76107,416
108084,341
76000,403
30251,3
76109,386
76047,787
76059,320
76060,757
76074,582
76077,804
76085,136
76153,425
76044,766
76099,609
76103,717
76105,732
76116,712
76139,776
76148,58
75998,401
76094,257
92454,103
76018,674
76030,91
75995,398
94301,566
76010,226
46142,341
94302,897
76095,465
76048,772
76132,386
76056,371
76102,718
76075,759
76078,535
76092,531
76096,796
76151,778
76126,818
76113,362
76120,105
76130,822
76127,819
76156,65
76019,716
94303,566
76146,371
76084,649
76106,419
76161,625
76135,103
76032,195
76068,554
76054,188
62533,341
78923,341
76090,762
76100,731
76212,786
76125,817
83018,341
93492,897
76147,57
76152,68
76162,812
76179,724
76169,353
76174,208
76189,813
76194,760
76196,209
76206,253
93937,897
76101,778
94010,897
76108,374
76201,224
76123,386
76089,469
76144,467
76119,103
76138,103
128634,1201
76114,706
76117,330
94029,897
76250,178
94105,897
76124,816
76145,49
76150,67
76155,60
76160,336
76172,749
76192,759
76182,659
76215,779
76122,838
76235,725
76245,313
76253,184
76254,413
76260,146
76694,162
76167,56
76136,670
76209,418
76204,468
76187,628
76177,338
128636,1234
107447,377
76128,820
76129,821
76131,825
76133,776
76141,111
76154,742
76159,549
76171,64
76181,547
76186,609
76208,729
76211,69
76231,30
76233,312
76236,310
76238,639
76240,31
76219,325
76203,180
76166,46
76137,692
94195,897
76191,649
76163,639
76170,70
76175,182
76216,341
76197,673
76202,66
76217,50
76220,553
76165,45
76237,24
76262,66
76180,337
76282,743
76287,58
76290,668
76207,687
75410,3
96039,897
96081,897
76183,624
76266,125
76346,426
76248,468
76243,469
76173,105
76178,63
76193,146
76188,584
76205,159
76226,43
76224,727
76228,377
76230,151
76232,28
76239,8
76241,176
76246,317
76251,25
76255,198
76256,553
76259,826
76280,181
103992,341
96414,897
76269,48
76263,786
76227,702
76329,803
103268,341
76218,607
76213,59
76221,732
103522,341
76244,315
76249,316
76258,314
76261,673
76267,59
76272,50
87768,3
76300,382
76305,726
76306,549
76310,639
76317,799
76322,841
76328,776
76333,798
76340,813
76225,44
76274,43
76338,465
76223,48
76214,580
76270,580
76242,201
76247,71
76252,311
117350,341
76264,696
76268,732
76273,727
76295,427
76299,60
76304,840
76315,46
76335,547
76343,182
76348,400
76355,651
96607,897
76366,414
76369,178
76378,565
76313,47
9637,630
76289,177
76277,649
76281,670
76323,220
76265,69
76271,49
76279,57
76284,757
76292,802
76309,812
4724,341
76383,530
76319,176
76324,749
76331,548
76339,647
76342,140
76347,717
76354,654
76359,562
76365,534
4758,341
76395,27
76398,33
97040,897
97264,897
76303,154
76341,191
76294,428
76276,128
31591,341
38033,341
76288,535
76291,67
76301,65
76307,230
76318,70
97527,897
76321,64
76330,794
52351,341
76337,652
76345,439
76350,708
76352,330
76357,756
76361,228
76362,159
76363,399
76368,167
76370,697
76371,755
76376,566
76387,531
76394,28
76311,192
76293,68
76430,803
76296,736
76298,653
76302,363
97757,897
60573,341
76325,182
76327,63
98243,897
76344,759
76349,795
76356,650
76372,804
76374,579
76379,377
76385,638
76388,369
76389,25
76392,71
76400,31
76401,36
76351,669
76367,407
74858,341
76353,681
76358,162
76364,440
101740,382
76373,637
76381,532
76386,620
76390,636
76391,198
76393,30
76402,201
117895,954
77928,341
75927,341
79017,341
86181,341
76384,636
76396,24
76399,8
76404,35
76428,181
76420,663
7159,97
76418,102
76424,103
117906,959
98248,897
62186,107
76397,32
76403,442
76406,34
76422,665
76408,26
88994,3
76410,29
76411,200
76413,318
76415,727
76417,726
76425,792
76426,779
76427,320
76421,189
76414,664
122587,123
76419,188
88784,341
76431,228
76437,742
76447,657
76450,541
76457,393
76463,736
76468,336
76473,533
76478,753
76486,798
76496,689
76503,675
76521,793
76529,582
76533,688
76538,683
76587,347
122590,105
76563,330
76571,796
76576,327
76581,722
76590,841
122622,629
76544,6
76554,5
76491,690
76501,76
76523,84
76438,105
76443,484
76448,731
103594,420
76458,762
76459,668
76464,736
76474,334
76487,586
76512,156
76520,431
76536,223
76492,211
76545,760
76525,99
76508,101
76497,100
87348,930
76518,693
76469,92
76502,98
76435,802
91284,341
76527,204
76433,727
76439,182
76444,159
76596,632
93855,341
76465,351
76470,350
76475,799
76480,616
76488,556
76507,666
76509,309
76516,411
76524,634
76534,254
76539,792
76613,329
76531,93
76513,407
76493,91
103599,405
103597,342
76504,205
76603,438
76441,773
76514,720
76598,588
76440,141
76445,629
76453,184
76455,743
76466,212
76471,307
76476,631
76482,794
76484,257
76489,703
103598,133
5535,354
76551,548
76556,441
76560,146
76565,651
76573,452
76588,797
76601,609
76505,3
76499,679
76494,733
76517,226
76481,188
76535,838
9586,341
76467,558
76462,352
76483,548
76485,709
22223,341
76495,711
76510,302
76511,483
76519,402
76449,687
76528,216
76546,641
76542,94
76553,759
76532,4
76608,640
76472,656
103607,413
76537,691
76436,778
76606,710
76515,791
103603,580
76506,229
76446,801
76456,189
76547,722
76552,703
76569,802
76574,742
76579,152
76584,450
76600,652
76610,449
76637,435
76650,112
76670,640
76665,21
103609,1038
76625,716
76644,2
76557,232
76667,91
53634,341
76566,255
66745,341
76659,372
76628,357
76561,426
76660,386
76605,422
76568,803
76592,445
76620,358
76673,98
76562,654
76567,650
76725,641
76550,678
76555,680
76564,646
76577,382
117899,942
76593,328
76607,161
76614,332
76615,167
76622,404
76597,405
76586,231
76559,125
76612,144
76572,420
76617,343
76602,584
66764,341
69809,341
75965,341
76575,712
76580,137
76641,100
87349,930
76595,776
76647,818
76604,717
76609,622
76624,629
76632,333
76640,825
76656,777
76662,455
103610,924
103612,787
103613,937
76570,801
76591,173
76678,103
76635,213
76619,359
76627,360
76633,607
122593,369
76616,167
76710,201
76774,322
76623,555
76646,393
76657,307
76728,196
76671,682
76711,203
76708,198
76733,636
76793,352
76746,696
76751,223
76761,254
76771,302
76777,327
76784,333
76642,4
76676,85
76805,374
76739,371
76636,715
76758,231
76618,345
76703,192
76748,213
76648,452
76800,360
76787,343
122595,1036
76685,130
76649,212
76658,446
76679,105
76688,135
103614,334
76723,840
76732,729
76734,636
76738,721
76718,328
76754,227
76755,228
76621,403
76768,721
76792,351
76645,3
76797,357
76643,96
76776,326
76788,345
76750,220
76697,173
76674,76
76701,190
76706,195
76683,128
76629,355
76638,718
83655,341
88771,341
76631,421
76634,424
76778,328
76730,767
76661,753
76686,132
76721,841
76722,840
76680,109
76744,697
76757,230
76772,309
76782,330
76655,92
76801,361
76727,232
76672,97
76762,255
76759,232
103631,822
103615,183
76756,229
76790,347
76691,144
76677,102
76693,154
76696,172
76698,179
76713,205
76705,194
76806,375
76726,767
76720,837
76737,732
76740,721
76749,216
76760,253
76766,721
76769,629
76775,322
76783,332
76794,353
76802,362
76813,387
76831,764
76833,411
76764,109
76846,421
76854,435
76859,440
76864,446
76870,453
76889,548
76895,562
76823,401
76789,346
76742,748
76819,398
103616,867
76752,224
76877,468
76807,376
76780,328
76826,403
76770,838
76735,636
76736,636
76743,773
76747,208
76765,636
76773,311
76781,329
9575,341
76809,382
76817,399
76923,687
76836,413
76848,424
76861,442
76867,449
76883,531
76896,579
76901,608
76903,623
103617,307
76829,407
76856,437
76804,372
76843,418
76878,469
76872,459
76909,189
76796,355
76798,358
76799,359
103620,961
76900,588
76915,633
76821,400
76828,406
76820,385
76855,436
76860,441
76871,455
76907,325
76879,484
76884,532
76865,447
76911,111
76914,629
76925,646
76936,652
76948,663
76928,716
76951,98
76929,669
76970,3
76954,91
76935,737
87350,930
76956,670
76812,419
76811,386
76904,625
76837,416
76842,417
76847,422
128637,1207
128640,1173
76818,393
76825,402
76869,452
76977,687
76853,431
76858,439
76845,420
76886,535
76887,541
76890,549
76938,653
76959,675
76873,127
23239,341
76815,713
76832,765
76816,389
76968,95
76971,4
76961,97
76876,465
76931,693
76850,426
103638,173
76899,583
76912,625
76916,635
103624,635
76919,226
76863,445
76894,560
76891,551
76851,427
76862,443
76880,508
76885,533
76888,547
76898,581
76902,622
76918,641
76922,644
103630,818
76957,673
76974,684
76979,689
76975,2
77133,385
87352,930
76981,37
76947,98
76964,99
76965,93
76844,419
103632,933
76982,691
76868,451
76849,425
76852,428
76857,438
76827,404
76893,559
103629,1030
76950,665
27732,341
76920,143
76958,674
76927,647
76934,651
76943,657
76953,666
76972,681
76978,688
122596,566
76990,703
76997,708
77006,717
77015,731
77021,743
77023,744
77026,745
76995,164
76952,92
76991,75
76966,94
76942,100
76969,6
76960,679
76930,649
76985,692
94304,349
76967,679
76992,704
76994,705
76913,628
77009,719
122602,857
28216,341
76932,650
76926,674
76963,674
76941,654
76973,682
77002,180
77020,742
122597,895
77047,756
77072,796
77076,802
77081,816
77085,821
77087,825
76937,389
76955,669
77029,748
87353,930
76987,85
77035,372
76944,96
77012,44
94305,923
103634,706
77005,48
77031,649
77036,374
77038,659
77062,778
103633,468
76988,702
76996,706
77011,723
77013,727
77083,819
77055,770
77057,773
77061,777
77066,788
77071,794
77078,812
77089,124
77096,732
77097,316
122599,837
76983,38
77052,766
77008,43
103635,184
77017,737
87354,930
87355,930
77234,374
77068,791
77111,231
122600,857
31501,341
77106,741
77050,764
77000,711
77027,746
103646,452
77042,369
122603,620
77048,757
77053,768
77056,772
77060,776
77065,787
77069,792
77070,793
77022,45
77101,216
76993,5
77067,789
78760,341
77010,175
77024,177
77034,410
77030,56
77003,715
77016,733
77075,801
103636,76
77109,102
77041,154
77098,438
77007,718
122604,792
77046,753
77045,776
77054,769
77058,774
77073,797
77074,798
77028,46
77084,820
77088,49
77135,764
87356,930
77221,837
87437,930
87438,930
87439,930
77220,45
77222,45
77064,786
103641,128
77032,530
38122,341
103662,1039
236,107
77043,749
77059,775
77063,779
77082,817
77086,822
77094,533
77095,816
77100,184
77102,208
77103,209
77104,377
77051,765
87440,930
87441,930
87442,930
103640,333
77077,803
50939,341
51067,341
77091,745
77092,123
77093,158
77099,334
87443,930
87447,930
87465,930
77126,399
87547,930
62385,341
78886,341
83160,341
87548,930
77232,410
77233,372
77116,347
68476,341
77157,325
77223,74
77207,164
77181,98
77239,374
103643,583
77253,232
87549,930
87553,930
87633,930
87634,930
103644,204
78086,341
78262,341
78692,341
83191,341
76055,341
77158,766
77139,767
77131,401
77161,765
83206,341
77183,687
77187,92
77128,108
77210,94
77180,100
77193,93
77197,4
87635,930
77195,6
77216,44
77224,44
77227,46
103655,936
103660,321
77145,102
103645,1040
128638,201
77147,758
77186,674
77140,766
77136,765
128639,787
77152,325
77169,687
77171,669
77179,99
77194,94
77188,91
87713,930
87714,930
77178,96
128653,435
77151,109
77153,211
128656,449
128661,257
128664,802
128666,900
127373,1288
77155,112
77159,385
77168,674
77190,101
103647,447
77242,369
77199,2
77196,95
87828,930
77189,97
77200,37
77201,38
77219,43
77349,389
77170,716
77213,74
103653,654
77235,374
77154,189
77182,226
122609,566
77208,765
77174,737
77163,401
103691,352
77175,389
103730,724
77203,85
77198,3
87841,930
77206,5
77205,75
77215,180
103659,216
103675,816
103648,670
103715,229
103649,418
103709,224
77172,693
103693,190
103720,459
77164,226
103704,194
103716,1042
103656,719
77268,403
77260,452
103658,931
77566,105
77280,678
77288,678
77295,678
77296,678
77300,678
77594,302
77236,659
77273,129
77211,326
77261,224
77271,451
77263,425
77344,693
77265,428
103654,420
125556,771
77287,678
77289,678
77297,678
77301,678
77311,127
77318,765
77338,837
77600,533
77342,716
103661,1004
103666,309
77275,129
77264,357
103665,801
77249,467
77254,193
77269,417
77251,404
77259,420
77243,154
77304,566
77281,678
77282,678
77290,678
77298,678
77240,511
77347,823
77245,419
77270,426
77248,418
77262,220
77247,466
77255,103
77246,459
77250,358
103663,588
77285,678
77305,566
77286,678
77293,678
77294,678
77310,840
77258,352
107243,880
77317,766
77350,506
77351,837
77329,211
77356,92
77360,101
77330,189
77336,226
122610,684
122611,620
77276,425
77309,399
103679,842
77331,837
77277,678
77278,678
77283,678
77284,678
77291,678
77292,678
77299,678
77441,837
77274,426
103670,1034
77302,678
77325,758
77321,767
103690,360
77419,837
77343,669
122612,792
77434,837
77341,674
88231,930
77313,838
77314,385
77340,687
103680,1011
77406,451
103688,205
77365,428
77303,678
77307,841
77319,764
238,107
77380,835
77326,834
122616,629
77346,426
122626,309
77333,112
77328,325
77395,75
77353,99
77369,2
77361,93
77381,835
122628,1214
122638,1198
77345,737
77414,834
77355,98
77426,838
77399,795
77407,566
77408,837
77446,838
77418,756
77428,742
77368,4
77357,91
8697,601
8796,601
77363,6
77375,85
77367,38
77354,96
103726,553
77420,511
32716,48
103717,213
103692,445
103707,359
83333,341
103723,880
83208,341
107247,360
83694,341
77403,649
83838,341
77447,136
77463,696
77464,431
107246,552
77484,769
77370,37
77364,3
77410,637
88367,930
77358,97
77378,5
103765,212
77461,418
77411,467
77455,702
103736,102
77400,428
103778,554
107245,359
77382,834
77385,827
103748,343
122618,1002
103764,130
77586,815
77383,834
77416,837
77422,773
77425,57
77427,637
77436,827
88837,930
77362,94
103772,212
89941,835
89960,835
103762,469
103750,359
117900,942
77402,834
77384,827
117903,942
77404,837
77413,742
77442,837
77457,779
77458,650
77459,653
88877,930
77433,649
77424,321
77439,173
77438,103
77556,818
77478,758
77444,834
77454,629
77466,793
77476,223
77477,49
77495,837
77500,802
77515,740
77518,837
77535,697
77536,755
77539,58
77554,318
77525,404
77483,44
77450,164
77526,255
77544,371
77531,511
77552,715
77553,321
85408,341
103743,724
77452,253
77498,181
86293,341
77501,673
77502,59
77572,719
77505,66
77506,65
77509,136
77510,50
77537,136
77545,535
77547,71
77489,180
77574,774
77578,805
77583,729
77595,327
77615,158
77629,736
77582,3
77577,789
33215,48
77602,357
77521,704
77503,321
77522,358
77467,541
77471,804
77475,760
77479,25
77508,795
77511,67
77516,28
77517,562
77520,837
77470,665
77488,175
77562,834
77550,657
77555,743
77558,566
77563,796
77567,762
77568,668
96060,341
77548,664
77570,791
77451,99
77598,374
77468,467
77591,173
122619,1002
86360,341
77564,410
77469,654
77480,314
77481,146
77485,151
77487,57
77494,313
77496,320
77497,184
77507,69
77523,312
86946,341
77528,637
77538,727
77565,757
77614,346
77592,68
77596,329
77597,817
77607,721
103794,787
77465,692
77587,778
77575,786
77492,670
77571,801
103784,102
77606,192
77569,189
95528,341
77491,413
77504,30
77512,587
77513,440
77514,681
77524,646
77560,758
77533,706
77540,414
77541,147
77542,26
77543,794
77546,200
103802,257
77579,27
77585,198
77590,682
77593,208
77599,820
77610,771
77581,232
77576,100
77486,371
77588,103
77584,193
77580,213
77534,633
77706,203
77604,821
77605,825
77608,311
77617,393
77621,581
77633,411
77644,427
77652,132
77656,24
77738,765
77670,32
103810,307
77601,352
77682,637
77717,549
77720,450
77773,111
77661,4
77707,96
103818,623
77669,716
77719,92
77628,372
77733,670
77718,326
77616,386
77667,154
77740,189
102110,341
77609,362
77724,625
77623,148
77624,310
77627,742
77696,452
77679,43
77645,622
77647,712
77655,382
77675,351
77677,74
77729,764
77709,722
77697,420
77714,336
77678,459
77698,385
77712,85
77674,183
103812,307
77619,467
77728,103
122620,1002
77711,139
77611,725
77612,330
77613,216
77630,402
77646,60
77649,666
77650,732
77651,171
77632,403
77716,326
77663,363
77664,152
77752,506
122621,1002
103814,732
77700,742
77723,230
77725,33
77684,45
77620,437
77742,827
77747,399
77825,837
5248,373
103819,703
103823,802
103824,837
77744,649
77708,838
77625,400
77626,816
77635,443
77636,641
103806,341
77640,421
77643,651
77657,399
77662,143
77693,401
77690,726
77722,837
77734,400
103825,859
103829,837
103832,802
77659,687
88890,930
103835,666
103837,623
103846,587
103847,562
103850,792
103852,717
103857,582
77704,129
77618,425
109152,154
77637,428
77668,417
122623,209
77634,579
77642,436
77648,439
77653,209
77680,212
77687,137
77688,644
77692,840
9260,462
77702,714
77703,558
122625,230
77727,777
43039,462
59405,462
77705,2
88938,930
103828,732
103830,623
70663,462
77732,674
77746,687
77666,389
77683,419
77694,345
77639,451
77739,226
77726,350
77731,725
104743,341
239,107
77828,203
77799,765
77770,822
103833,732
103839,342
103845,587
103853,901
77821,837
77823,837
77829,837
77743,354
77760,325
103854,717
77818,371
77769,822
77839,401
77748,74
95999,1030
122630,1210
96009,566
96011,200
96013,313
96018,313
96023,313
96024,313
77778,823
96006,189
111865,341
112861,341
118060,341
6087,341
34392,341
56794,341
76786,341
77474,341
96028,1039
115694,341
77786,766
77784,764
77785,765
9473,373
77765,74
96007,636
77865,320
96026,940
96008,812
96010,200
96012,313
96014,200
96020,313
96035,566
96041,333
96045,566
77755,341
96038,193
96037,194
77756,341
77757,341
77758,341
77759,341
77764,341
82904,341
82937,341
86996,341
96040,1039
78334,341
96057,420
96017,812
96019,313
96021,313
96022,812
103834,666
103844,562
103840,580
96015,925
96025,1040
96004,375
77819,776
96030,901
96058,1030
96054,420
96049,853
96044,321
96053,384
96031,191
96032,193
96055,420
122631,1210
92637,341
92665,341
101886,341
110673,341
118696,341
77767,399
77772,772
123895,341
4959,338
77816,776
74194,462
77771,815
77787,766
77795,767
77788,764
77768,822
77793,764
77807,765
77824,773
77832,399
77834,399
77836,228
89034,930
77852,57
77857,637
77873,57
77875,637
77867,758
77817,713
77884,566
77890,837
77893,566
77989,692
77794,767
77766,164
77902,717
77841,371
77826,389
77833,389
77782,795
96034,333
96066,403
77820,776
77822,837
77830,566
77831,399
96043,566
96056,420
96075,184
96062,420
122632,1210
96042,897
96068,361
122639,399
7329,460
77827,127
77789,767
77796,767
77802,767
77791,764
77798,765
77792,765
96048,566
96052,403
96059,184
96061,184
96071,556
96047,656
96073,733
77863,321
96078,801
96063,420
77814,776
77815,776
77837,371
77846,637
77840,371
78172,842
77860,813
77842,371
77835,127
77861,758
77874,57
5007,341
77797,766
77790,767
5195,341
6989,338
96098,745
96077,403
96105,403
96074,665
96079,420
96089,922
96070,656
96064,801
96065,801
53573,460
96090,451
77850,637
77853,717
77855,717
77868,813
77877,637
77881,837
77838,401
96096,76
77886,371
96069,84
96067,193
96076,193
96110,720
122633,1210
122634,1210
96108,633
77843,637
77847,566
117901,942
77917,758
122635,1210
77869,320
77872,717
77864,758
77880,57
78252,742
77879,566
77888,837
77892,566
96082,853
96083,922
77919,776
77925,827
78038,136
107250,382
107449,377
77922,103
77848,566
77851,837
77859,320
77870,320
77889,566
77891,566
77897,813
77899,813
77905,637
77913,742
77930,717
77937,136
77940,637
12164,338
77959,57
77966,637
96087,816
77979,320
77986,837
96084,853
33969,48
77844,371
77887,371
34581,48
109164,360
77903,320
77900,717
77906,837
77924,827
77931,837
77942,566
77963,566
77980,827
77985,813
122636,1210
77993,637
77994,320
77997,57
78002,837
78010,629
96085,158
78253,742
78032,566
96091,620
77973,649
78025,410
77936,326
77916,419
77984,103
96086,1040
78019,588
77921,839
77901,813
77907,837
122637,1189
77920,758
96092,620
77934,566
77944,320
77947,837
77949,637
77953,813
78024,834
77975,837
77987,637
122646,1237
77992,637
77995,837
77996,320
78009,637
78254,742
78040,136
19481,287
77912,467
77909,341
77904,837
77908,742
77914,813
77926,320
77932,566
77933,57
96097,420
77954,837
122640,399
122653,209
77967,837
77970,837
122661,837
77978,637
77981,228
77982,136
78018,758
78001,57
77911,834
96093,620
78039,136
78037,692
122665,776
109176,867
77943,467
78015,839
77927,566
122641,1259
77938,837
122648,1174
77960,827
77964,742
77971,758
77969,637
78033,758
77999,57
78003,320
78005,566
78006,57
78012,637
78023,717
78035,136
78041,637
78026,765
96094,620
77956,649
122655,1004
122657,1004
77952,839
96095,633
77990,637
78004,837
78114,766
78016,49
78036,136
78042,637
78125,834
78021,765
78066,813
78089,566
78094,771
96100,420
96106,566
78139,776
78096,670
96107,382
78134,823
78067,321
78071,838
18347,338
96115,1051
78043,637
78048,566
78116,766
78166,764
78079,813
78112,837
78113,769
78152,352
96113,997
96111,720
78059,713
78150,411
122645,1237
78080,649
78173,834
96114,229
78143,128
122656,309
96117,309
78144,128
122664,792
78044,637
78117,769
78069,837
78074,837
78091,771
78100,566
78167,748
96122,452
78130,834
96124,1048
78131,827
78299,228
96128,915
96130,1004
78181,325
78156,103
96125,193
78170,401
78088,75
78182,85
78087,649
78078,649
78064,691
96131,193
122654,209
78161,375
78053,813
78054,813
78690,653
78083,766
78072,841
78073,840
