question_id,trade_id,SerSettledVal,NVL
719,67085,[1,0.62
719,67085, 0],0.38
719,67215,[1,0.63000005
719,67215, 0],0.37000003
719,67571,[1,0.63000005
719,67571, 0],0.37
719,67776,[1,0.7
719,67776, 0],0.29999995
719,68012,[1,0.6999999
719,68012, 0],0.3
719,68586,[1,0.68856275
719,68586, 0],0.31143725
719,69840,[1,0.68856275
719,69840, 0],0.31143725
719,70162,[1,0.68852633
719,70162, 0],0.31147367
719,70592,[1,0.6601394
719,70592, 0],0.3398606
719,70746,[1,0.6601394
719,70746, 0],0.3398606
719,70760,[1,0.6601394
719,70760, 0],0.3398606
719,71309,[1,0.6601394
719,71309, 0],0.3398606
719,71372,[1,0.66008484
719,71372, 0],0.3399152
719,73098,[1,0.6700001
719,73098, 0],0.33
719,73144,[1,0.69
719,73144, 0],0.30999997
719,73969,[1,0.69
719,73969, 0],0.30999997
719,74100,[1,0.69
719,74100, 0],0.30999997
719,74709,[1,0.69
719,74709, 0],0.30999997
719,75141,[1,0.69
719,75141, 0],0.30999997
719,75791,[1,0.69
719,75791, 0],0.30999997
719,75798,[1,0.69
719,75798, 0],0.30999997
719,76639,[1,0.69009817
719,76639, 0],0.30990186
719,77009,[1,0.69009817
719,77009, 0],0.30990186
719,77572,[1,0.68
719,77572, 0],0.31999996
719,79236,[1,0.60999995
719,79236, 0],0.39000005
719,79237,[1,0.64000005
719,79237, 0],0.36000004
719,82387,[1,0.65000004
719,82387, 0],0.35
719,82879,[1,0.75
719,82879, 0],0.25
719,82884,[1,0.9
719,82884, 0],0.10000001
719,82891,[1,0.83
719,82891, 0],0.16999999
719,82901,[1,0.87
719,82901, 0],0.13
719,83702,[1,0.85
719,83702, 0],0.15
719,84255,[1,0.825
719,84255, 0],0.17500001
719,84269,[1,0.83
719,84269, 0],0.17000002
719,86116,[1,0.88
719,86116, 0],0.11999999
719,86130,[1,0.9
719,86130, 0],0.1
719,87003,[1,0.91999996
719,87003, 0],0.08
719,87468,[1,0.96
719,87468, 0],0.040000003
719,88768,[1,0.83
719,88768, 0],0.17
719,89563,[1,0.9
719,89563, 0],0.10000001
719,90804,[1,0.91780084
719,90804, 0],0.082199164
719,91209,[1,0.97
719,91209, 0],0.030000001
719,91649,[1,0.96
719,91649, 0],0.04
719,92158,[1,0.89000005
719,92158, 0],0.11000001
719,92175,[1,0.96000004
719,92175, 0],0.040000003
719,92201,[1,0.99
719,92201, 0],0.009999999
719,94747,[1,0.945
719,94747, 0],0.055000003
719,94754,[1,0.97
719,94754, 0],0.03
719,95485,[1,0.92
719,95485, 0],0.08
719,95508,[1,0.95
719,95508, 0],0.05
719,95972,[1,0.97999996
719,95972, 0],0.019999996
719,96437,[1,0.98074806
719,96437, 0],0.019251967
719,99011,[1,0.9837606
719,99011, 0],0.01623945
719,99012,[1,0.9862783
719,99012, 0],0.013721654
719,99340,[1,0.98074806
719,99340, 0],0.01925194
719,101457,[1,0.98999995
719,101457, 0],0.01
719,101458,[1,0.9902035
719,101458, 0],0.009796571
719,103176,[1,0.9904258
719,103176, 0],0.009574095
719,103656,[1,0.99310005
719,103656, 0],0.006900001
719,104373,[1,0.94655
719,104373, 0],0.053449992
719,104577,[1,0.97999996
719,104577, 0],0.02
719,105055,[1,0.9803933
719,105055, 0],0.019606726
719,105068,[1,0.9807764
719,105068, 0],0.01922361
719,107915,[1,0.96999997
719,107915, 0],0.03
719,108072,[1,0.98
719,108072, 0],0.020000001
719,108863,[1,0.94
719,108863, 0],0.059999995
719,108913,[1,0.95
719,108913, 0],0.05
719,108917,[1,0.97999996
719,108917, 0],0.019999996
719,109135,[1,0.99
719,109135, 0],0.010000001
719,109575,[1,0.98
719,109575, 0],0.019999998
719,111976,[1,0.99999905
719,111976, 0],1.00E-06
728,34128,[0.9440000000000001,0.548
728,34128, 0.05599999999999994],0.452
728,34132,[0.9440000000000001,0.572
728,34132, 0.05599999999999994],0.42799997
728,34134,[0.9440000000000001,0.659
728,34134, 0.05599999999999994],0.341
728,34136,[0.9440000000000001,0.7025
728,34136, 0.05599999999999994],0.29749998
728,34138,[0.9440000000000001,0.534
728,34138, 0.05599999999999994],0.466
728,34144,[0.9440000000000001,0.67048824
728,34144, 0.05599999999999994],0.32951173
728,34147,[0.9440000000000001,0.6082442
728,34147, 0.05599999999999994],0.39175585
728,34148,[0.9440000000000001,0.6040001
728,34148, 0.05599999999999994],0.39599997
728,34149,[0.9440000000000001,0.65212214
728,34149, 0.05599999999999994],0.34787792
728,34150,[0.9440000000000001,0.6
728,34150, 0.05599999999999994],0.39999998
728,34151,[0.9440000000000001,0.523
728,34151, 0.05599999999999994],0.477
728,34152,[0.9440000000000001,0.6000001
728,34152, 0.05599999999999994],0.39999998
728,34155,[0.9440000000000001,0.573
728,34155, 0.05599999999999994],0.42699996
728,34157,[0.9440000000000001,0.58449996
728,34157, 0.05599999999999994],0.41550004
728,34159,[0.9440000000000001,0.58
728,34159, 0.05599999999999994],0.42000005
728,34165,[0.9440000000000001,0.41012192
728,34165, 0.05599999999999994],0.589878
728,34167,[0.9440000000000001,0.45599994
728,34167, 0.05599999999999994],0.544
728,34170,[0.9440000000000001,0.45599994
728,34170, 0.05599999999999994],0.544
728,34171,[0.9440000000000001,0.32244065
728,34171, 0.05599999999999994],0.6775594
728,34172,[0.9440000000000001,0.22799997
728,34172, 0.05599999999999994],0.7720001
728,34174,[0.9440000000000001,0.45411354
728,34174, 0.05599999999999994],0.5458864
728,34176,[0.9440000000000001,0.45411357
728,34176, 0.05599999999999994],0.54588646
728,34179,[0.9440000000000001,0.5000568
728,34179, 0.05599999999999994],0.4999432
728,34182,[0.9440000000000001,0.45411357
728,34182, 0.05599999999999994],0.54588646
728,34186,[0.9440000000000001,0.614
728,34186, 0.05599999999999994],0.386
728,34192,[0.9440000000000001,0.57600003
728,34192, 0.05599999999999994],0.42400002
728,34194,[0.9440000000000001,0.53
728,34194, 0.05599999999999994],0.47000003
728,34197,[0.9440000000000001,0.488
728,34197, 0.05599999999999994],0.512
728,34200,[0.9440000000000001,0.37476656
728,34200, 0.05599999999999994],0.6252334
728,34201,[0.9440000000000001,0.517
728,34201, 0.05599999999999994],0.483
728,34204,[0.9440000000000001,0.48150003
728,34204, 0.05599999999999994],0.5185
728,34216,[0.9440000000000001,0.34047192
728,34216, 0.05599999999999994],0.65952814
728,34220,[0.9440000000000001,0.41600004
728,34220, 0.05599999999999994],0.58399993
728,34234,[0.9440000000000001,0.41600004
728,34234, 0.05599999999999994],0.58399993
728,34237,[0.9440000000000001,0.40600005
728,34237, 0.05599999999999994],0.594
728,34246,[0.9440000000000001,0.47600004
728,34246, 0.05599999999999994],0.5239999
728,34248,[0.9440000000000001,0.40100008
728,34248, 0.05599999999999994],0.599
728,34250,[0.9440000000000001,0.28708538
728,34250, 0.05599999999999994],0.71291465
728,34252,[0.9440000000000001,0.49589327
728,34252, 0.05599999999999994],0.50410676
728,34253,[0.9440000000000001,0.45599997
728,34253, 0.05599999999999994],0.54399997
728,34254,[0.9440000000000001,0.49589327
728,34254, 0.05599999999999994],0.50410676
728,34256,[0.9440000000000001,0.476
728,34256, 0.05599999999999994],0.5239999
728,34257,[0.9440000000000001,0.32352003
728,34257, 0.05599999999999994],0.67647994
728,34261,[0.9440000000000001,0.41599998
728,34261, 0.05599999999999994],0.58400005
728,34266,[0.9440000000000001,0.29415637
728,34266, 0.05599999999999994],0.7058436
728,34279,[0.9440000000000001,0.37599996
728,34279, 0.05599999999999994],0.624
728,34282,[0.9440000000000001,0.41099992
728,34282, 0.05599999999999994],0.58900005
728,34289,[0.9440000000000001,0.40349993
728,34289, 0.05599999999999994],0.59650004
728,34291,[0.9440000000000001,0.47849995
728,34291, 0.05599999999999994],0.52150005
728,34296,[0.9440000000000001,0.44000003
728,34296, 0.05599999999999994],0.56
728,34299,[0.9440000000000001,0.33835056
728,34299, 0.05599999999999994],0.6616494
728,34313,[0.9440000000000001,0.4921753
728,34313, 0.05599999999999994],0.5078247
728,34327,[0.9440000000000001,0.4921753
728,34327, 0.05599999999999994],0.5078247
728,34333,[0.9440000000000001,0.61908764
728,34333, 0.05599999999999994],0.3809124
728,34336,[0.9440000000000001,0.65754384
728,34336, 0.05599999999999994],0.34245616
728,34343,[0.9440000000000001,0.6267719
728,34343, 0.05599999999999994],0.37322807
728,34346,[0.9440000000000001,0.60177195
728,34346, 0.05599999999999994],0.39822808
728,34348,[0.9440000000000001,0.7360879
728,34348, 0.05599999999999994],0.2639121
728,34351,[0.9440000000000001,0.691044
728,34351, 0.05599999999999994],0.30895603
728,34355,[0.9440000000000001,0.618522
728,34355, 0.05599999999999994],0.38147804
728,34357,[0.9440000000000001,0.69352204
728,34357, 0.05599999999999994],0.30647802
728,34366,[0.9440000000000001,0.78097856
728,34366, 0.05599999999999994],0.21902141
728,34383,[0.9440000000000001,0.58
728,34383, 0.05599999999999994],0.42000002
728,34386,[0.9440000000000001,0.4886419
728,34386, 0.05599999999999994],0.51135814
728,34390,[0.9440000000000001,0.61300004
728,34390, 0.05599999999999994],0.387
728,34398,[0.9440000000000001,0.61300004
728,34398, 0.05599999999999994],0.387
728,34400,[0.9440000000000001,0.67950004
728,34400, 0.05599999999999994],0.3205
728,34401,[0.9440000000000001,0.7263497
728,34401, 0.05599999999999994],0.27365032
728,34402,[0.9440000000000001,0.5795
728,34402, 0.05599999999999994],0.42049998
728,34407,[0.9440000000000001,0.5795
728,34407, 0.05599999999999994],0.42050004
728,34416,[0.9440000000000001,0.51274997
728,34416, 0.05599999999999994],0.48725
728,34430,[0.9440000000000001,0.36256897
728,34430, 0.05599999999999994],0.637431
728,34433,[0.9440000000000001,0.5492682
728,34433, 0.05599999999999994],0.45073184
728,34441,[0.9440000000000001,0.59763414
728,34441, 0.05599999999999994],0.4023659
728,34460,[0.9440000000000001,0.75200003
728,34460, 0.05599999999999994],0.24800001
728,34461,[0.9440000000000001,0.58
728,34461, 0.05599999999999994],0.42
728,34462,[0.9440000000000001,0.57181704
728,34462, 0.05599999999999994],0.42818293
728,34464,[0.9440000000000001,0.5839085
728,34464, 0.05599999999999994],0.41609144
728,34466,[0.9440000000000001,0.58995426
728,34466, 0.05599999999999994],0.41004574
728,34476,[0.9440000000000001,0.58995426
728,34476, 0.05599999999999994],0.41004574
728,34479,[0.9440000000000001,0.61797714
728,34479, 0.05599999999999994],0.38202283
728,34489,[0.9440000000000001,0.65698856
728,34489, 0.05599999999999994],0.34301144
728,34498,[0.9440000000000001,0.7014943
728,34498, 0.05599999999999994],0.29850572
728,34500,[0.9440000000000001,0.6264943
728,34500, 0.05599999999999994],0.37350574
728,34504,[0.9440000000000001,0.58
728,34504, 0.05599999999999994],0.42000002
728,34516,[0.9440000000000001,0.513
728,34516, 0.05599999999999994],0.48700002
728,34530,[0.9440000000000001,0.5045
728,34530, 0.05599999999999994],0.4955
728,34533,[0.9440000000000001,0.6295
728,34533, 0.05599999999999994],0.3705
728,34540,[0.9440000000000001,0.44512373
728,34540, 0.05599999999999994],0.55487627
728,34544,[0.9440000000000001,0.42056185
728,34544, 0.05599999999999994],0.5794381
728,34560,[0.9440000000000001,0.40828094
728,34560, 0.05599999999999994],0.59171903
728,34570,[0.9440000000000001,0.47714046
728,34570, 0.05599999999999994],0.5228595
728,34575,[0.9440000000000001,0.5615702
728,34575, 0.05599999999999994],0.43842974
728,34585,[0.9440000000000001,0.50378513
728,34585, 0.05599999999999994],0.49621493
728,34586,[0.9440000000000001,0.6037851
728,34586, 0.05599999999999994],0.3962149
728,34588,[0.9440000000000001,0.5037851
728,34588, 0.05599999999999994],0.4962149
728,34592,[0.9440000000000001,0.5748925
728,34592, 0.05599999999999994],0.42510745
728,34595,[0.9440000000000001,0.5354462
728,34595, 0.05599999999999994],0.46455374
728,34599,[0.9440000000000001,0.56572306
728,34599, 0.05599999999999994],0.43427694
728,34600,[0.9440000000000001,0.5157231
728,34600, 0.05599999999999994],0.48427692
728,34601,[0.9440000000000001,0.5657231
728,34601, 0.05599999999999994],0.4342769
728,34603,[0.9440000000000001,0.6058615
728,34603, 0.05599999999999994],0.39413846
728,34604,[0.9440000000000001,0.5759308
728,34604, 0.05599999999999994],0.42406926
728,34605,[0.9440000000000001,0.55999994
728,34605, 0.05599999999999994],0.44000003
728,34609,[0.9440000000000001,0.688873
728,34609, 0.05599999999999994],0.31112704
728,34612,[0.9440000000000001,0.688873
728,34612, 0.05599999999999994],0.31112704
728,34614,[0.9440000000000001,0.64243644
728,34614, 0.05599999999999994],0.35756353
728,34617,[0.9440000000000001,0.61921823
728,34617, 0.05599999999999994],0.38078177
728,34619,[0.9440000000000001,0.6076091
728,34619, 0.05599999999999994],0.39239088
728,34625,[0.9440000000000001,0.72253776
728,34625, 0.05599999999999994],0.2774623
728,34626,[0.9440000000000001,0.6018046
728,34626, 0.05599999999999994],0.39819542
728,34628,[0.9440000000000001,0.6076091
728,34628, 0.05599999999999994],0.3923909
728,34629,[0.9440000000000001,0.6518045
728,34629, 0.05599999999999994],0.34819543
728,34631,[0.9440000000000001,0.74890226
728,34631, 0.05599999999999994],0.25109774
728,34636,[0.9440000000000001,0.5295539
728,34636, 0.05599999999999994],0.4704461
728,34637,[0.9440000000000001,0.6673444
728,34637, 0.05599999999999994],0.3326556
728,34639,[0.9440000000000001,0.6673444
728,34639, 0.05599999999999994],0.3326556
728,34641,[0.9440000000000001,0.6816722
728,34641, 0.05599999999999994],0.31832778
728,34642,[0.9440000000000001,0.5566722
728,34642, 0.05599999999999994],0.4433278
728,34643,[0.9440000000000001,0.5263361
728,34643, 0.05599999999999994],0.4736639
728,34644,[0.9440000000000001,0.38616806
728,34644, 0.05599999999999994],0.61383194
728,34646,[0.9440000000000001,0.5611681
728,34646, 0.05599999999999994],0.43883193
728,34647,[0.9440000000000001,0.34108403
728,34647, 0.05599999999999994],0.658916
728,34649,[0.9440000000000001,0.5340761
728,34649, 0.05599999999999994],0.4659239
728,34652,[0.9440000000000001,0.59003806
728,34652, 0.05599999999999994],0.40996194
728,34654,[0.9440000000000001,0.518019
728,34654, 0.05599999999999994],0.48198098
728,34656,[0.9440000000000001,0.66801906
728,34656, 0.05599999999999994],0.33198097
728,34659,[0.9440000000000001,0.66801906
728,34659, 0.05599999999999994],0.33198097
728,34664,[0.9440000000000001,0.63200957
728,34664, 0.05599999999999994],0.36799046
728,34670,[0.9440000000000001,0.6140048
728,34670, 0.05599999999999994],0.38599524
728,34672,[0.9440000000000001,0.5890048
728,34672, 0.05599999999999994],0.41099522
728,34673,[0.9440000000000001,0.6640048
728,34673, 0.05599999999999994],0.33599523
728,34674,[0.9440000000000001,0.6050024
728,34674, 0.05599999999999994],0.39499763
728,34675,[0.9440000000000001,0.56
728,34675, 0.05599999999999994],0.44000003
728,34678,[0.9440000000000001,0.688873
728,34678, 0.05599999999999994],0.31112698
728,34682,[0.9440000000000001,0.5674366
728,34682, 0.05599999999999994],0.43256348
728,34685,[0.9440000000000001,0.58171827
728,34685, 0.05599999999999994],0.41828167
728,34689,[0.9440000000000001,0.5800024
728,34689, 0.05599999999999994],0.4199976
728,34693,[0.9440000000000001,0.5800024
728,34693, 0.05599999999999994],0.4199976
728,34695,[0.9440000000000001,0.58885914
728,34695, 0.05599999999999994],0.4111409
728,34697,[0.9440000000000001,0.58000237
728,34697, 0.05599999999999994],0.4199976
728,34698,[0.9440000000000001,0.58885914
728,34698, 0.05599999999999994],0.41114092
728,34701,[0.9440000000000001,0.54242957
728,34701, 0.05599999999999994],0.45757043
728,34707,[0.9440000000000001,0.49421477
728,34707, 0.05599999999999994],0.5057852
728,34713,[0.9440000000000001,0.53999996
728,34713, 0.05599999999999994],0.46
728,34714,[0.9440000000000001,0.62010735
728,34714, 0.05599999999999994],0.3798926
728,34716,[0.9440000000000001,0.49421474
728,34716, 0.05599999999999994],0.5057852
728,34717,[0.9440000000000001,0.5924296
728,34717, 0.05599999999999994],0.40757045
728,34721,[0.9440000000000001,0.71180415
728,34721, 0.05599999999999994],0.2881958
728,34722,[0.9440000000000001,0.58
728,34722, 0.05599999999999994],0.42
728,34723,[0.9440000000000001,0.5924295
728,34723, 0.05599999999999994],0.40757045
728,34724,[0.9440000000000001,0.51921475
728,34724, 0.05599999999999994],0.48078525
728,34728,[0.9440000000000001,0.6326074
728,34728, 0.05599999999999994],0.3673926
728,34729,[0.9440000000000001,0.48260736
728,34729, 0.05599999999999994],0.51739264
728,34731,[0.9440000000000001,0.5143037
728,34731, 0.05599999999999994],0.48569632
728,34734,[0.9440000000000001,0.58000004
728,34734, 0.05599999999999994],0.41999996
728,34740,[0.9440000000000001,0.50515187
728,34740, 0.05599999999999994],0.49484816
728,34743,[0.9440000000000001,0.54
728,34743, 0.05599999999999994],0.46
728,34748,[0.9440000000000001,0.38183764
728,34748, 0.05599999999999994],0.61816233
728,34751,[0.9440000000000001,0.46391886
728,34751, 0.05599999999999994],0.53608114
728,34756,[0.9440000000000001,0.54
728,34756, 0.05599999999999994],0.45999998
728,34757,[0.9440000000000001,0.62093335
728,34757, 0.05599999999999994],0.37906662
728,34760,[0.9440000000000001,0.65846664
728,34760, 0.05599999999999994],0.34153333
728,34762,[0.9440000000000001,0.6022333
728,34762, 0.05599999999999994],0.39776665
728,34765,[0.9440000000000001,0.58
728,34765, 0.05599999999999994],0.42000005
728,34767,[0.9440000000000001,0.7030151
728,34767, 0.05599999999999994],0.29698485
728,34776,[0.9440000000000001,0.59999996
728,34776, 0.05599999999999994],0.40000004
728,34778,[0.9440000000000001,0.648
728,34778, 0.05599999999999994],0.35200003
728,34780,[0.9440000000000001,0.57411665
728,34780, 0.05599999999999994],0.42588335
728,34782,[0.9440000000000001,0.463
728,34782, 0.05599999999999994],0.537
728,34783,[0.9440000000000001,0.62028366
728,34783, 0.05599999999999994],0.3797163
728,34787,[0.9440000000000001,0.58
728,34787, 0.05599999999999994],0.42
728,34790,[0.9440000000000001,0.65814185
728,34790, 0.05599999999999994],0.34185815
728,34793,[0.9440000000000001,0.6581418
728,34793, 0.05599999999999994],0.34185818
728,34802,[0.9440000000000001,0.58
728,34802, 0.05599999999999994],0.42000002
728,34803,[0.9440000000000001,0.513
728,34803, 0.05599999999999994],0.48700002
728,34805,[0.9440000000000001,0.513
728,34805, 0.05599999999999994],0.487
728,34811,[0.9440000000000001,0.56
728,34811, 0.05599999999999994],0.44
728,34822,[0.9440000000000001,0.688873
728,34822, 0.05599999999999994],0.31112698
728,34824,[0.9440000000000001,0.59999996
728,34824, 0.05599999999999994],0.40000004
728,34839,[0.9440000000000001,0.71715724
728,34839, 0.05599999999999994],0.28284273
728,34852,[0.9440000000000001,0.79999995
728,34852, 0.05599999999999994],0.20000003
728,34855,[0.9440000000000001,0.6399999
728,34855, 0.05599999999999994],0.36
728,34860,[0.9440000000000001,0.64
728,34860, 0.05599999999999994],0.36000004
728,34868,[0.9440000000000001,0.668
728,34868, 0.05599999999999994],0.332
728,34870,[0.9440000000000001,0.618
728,34870, 0.05599999999999994],0.38200003
728,34873,[0.9440000000000001,0.582
728,34873, 0.05599999999999994],0.41799998
728,34874,[0.9440000000000001,0.61800003
728,34874, 0.05599999999999994],0.38200006
728,34878,[0.9440000000000001,0.7298852
728,34878, 0.05599999999999994],0.2701148
728,34880,[0.9440000000000001,0.7129426
728,34880, 0.05599999999999994],0.28705737
728,34885,[0.9440000000000001,0.64
728,34885, 0.05599999999999994],0.36
728,34887,[0.9440000000000001,0.64
728,34887, 0.05599999999999994],0.36
728,34891,[0.9440000000000001,0.618
728,34891, 0.05599999999999994],0.38200003
728,34893,[0.9440000000000001,0.618
728,34893, 0.05599999999999994],0.38200003
728,34895,[0.9440000000000001,0.657
728,34895, 0.05599999999999994],0.34300002
728,34898,[0.9440000000000001,0.682
728,34898, 0.05599999999999994],0.31799996
728,34900,[0.9440000000000001,0.714
728,34900, 0.05599999999999994],0.28599998
728,34901,[0.9440000000000001,0.68200004
728,34901, 0.05599999999999994],0.318
728,34903,[0.9440000000000001,0.71400005
728,34903, 0.05599999999999994],0.286
728,34906,[0.9440000000000001,0.64
728,34906, 0.05599999999999994],0.35999998
728,34912,[0.9440000000000001,0.74300003
728,34912, 0.05599999999999994],0.25700003
728,34917,[0.9440000000000001,0.79450005
728,34917, 0.05599999999999994],0.20550002
728,34918,[0.9440000000000001,0.74300003
728,34918, 0.05599999999999994],0.257
728,34931,[0.9440000000000001,0.7695001
728,34931, 0.05599999999999994],0.23049998
728,34932,[0.9440000000000001,0.743
728,34932, 0.05599999999999994],0.257
728,34936,[0.9440000000000001,0.7195
728,34936, 0.05599999999999994],0.2805
728,34941,[0.9440000000000001,0.80165654
728,34941, 0.05599999999999994],0.19834346
728,34942,[0.9440000000000001,0.70775
728,34942, 0.05599999999999994],0.29224998
728,34943,[0.9440000000000001,0.64
728,34943, 0.05599999999999994],0.36
728,34953,[0.9440000000000001,0.64
728,34953, 0.05599999999999994],0.36
728,34961,[0.9440000000000001,0.593
728,34961, 0.05599999999999994],0.40699998
728,34962,[0.9440000000000001,0.6399999
728,34962, 0.05599999999999994],0.35999998
728,34967,[0.9440000000000001,0.618
728,34967, 0.05599999999999994],0.38200006
728,34968,[0.9440000000000001,0.668
728,34968, 0.05599999999999994],0.33200002
728,34981,[0.9440000000000001,0.64
728,34981, 0.05599999999999994],0.35999998
728,34983,[0.9440000000000001,0.593
728,34983, 0.05599999999999994],0.40699998
728,34984,[0.9440000000000001,0.71220756
728,34984, 0.05599999999999994],0.28779244
728,34985,[0.9440000000000001,0.71220756
728,34985, 0.05599999999999994],0.28779244
728,34988,[0.9440000000000001,0.68
728,34988, 0.05599999999999994],0.32
728,34990,[0.9440000000000001,0.7541038
728,34990, 0.05599999999999994],0.24589622
728,34992,[0.9440000000000001,0.67910385
728,34992, 0.05599999999999994],0.3208962
728,34998,[0.9440000000000001,0.61255187
728,34998, 0.05599999999999994],0.38744807
728,35007,[0.9440000000000001,0.7260329
728,35007, 0.05599999999999994],0.27396718
728,35009,[0.9440000000000001,0.66
728,35009, 0.05599999999999994],0.33999994
728,35010,[0.9440000000000001,0.67927593
728,35010, 0.05599999999999994],0.32072407
728,35011,[0.9440000000000001,0.7610164
728,35011, 0.05599999999999994],0.23898357
728,35012,[0.9440000000000001,0.68
728,35012, 0.05599999999999994],0.32
728,35015,[0.9440000000000001,0.71299994
728,35015, 0.05599999999999994],0.287
728,35026,[0.9440000000000001,0.713
728,35026, 0.05599999999999994],0.28700003
728,35032,[0.9440000000000001,0.50416714
728,35032, 0.05599999999999994],0.4958329
728,35035,[0.9440000000000001,0.50416714
728,35035, 0.05599999999999994],0.4958329
728,35050,[0.9440000000000001,0.47508353
728,35050, 0.05599999999999994],0.52491647
728,35052,[0.9440000000000001,0.6493932
728,35052, 0.05599999999999994],0.3506068
728,35055,[0.9440000000000001,0.74769664
728,35055, 0.05599999999999994],0.2523034
728,35063,[0.9440000000000001,0.7718483
728,35063, 0.05599999999999994],0.2281517
728,35066,[0.9440000000000001,0.8386724
728,35066, 0.05599999999999994],0.16132763
728,35078,[0.9440000000000001,0.68399996
728,35078, 0.05599999999999994],0.316
728,35085,[0.9440000000000001,0.483661
728,35085, 0.05599999999999994],0.51633894
728,35090,[0.9440000000000001,0.6148305
728,35090, 0.05599999999999994],0.38516954
728,35091,[0.9440000000000001,0.70000005
728,35091, 0.05599999999999994],0.3
728,35093,[0.9440000000000001,0.727644
728,35093, 0.05599999999999994],0.272356
728,35102,[0.9440000000000001,0.636822
728,35102, 0.05599999999999994],0.363178
728,35105,[0.9440000000000001,0.536822
728,35105, 0.05599999999999994],0.463178
728,35119,[0.9440000000000001,0.6999999
728,35119, 0.05599999999999994],0.29999998
728,35130,[0.9440000000000001,0.74799997
728,35130, 0.05599999999999994],0.252
728,35131,[0.9440000000000001,0.74799997
728,35131, 0.05599999999999994],0.25200003
728,35133,[0.9440000000000001,0.748
728,35133, 0.05599999999999994],0.25200003
728,35137,[0.9440000000000001,0.74799997
728,35137, 0.05599999999999994],0.25200003
728,35138,[0.9440000000000001,0.748
728,35138, 0.05599999999999994],0.25200003
728,35139,[0.9440000000000001,0.74799997
728,35139, 0.05599999999999994],0.25200003
728,35140,[0.9440000000000001,0.748
728,35140, 0.05599999999999994],0.25200003
728,35141,[0.9440000000000001,0.74799997
728,35141, 0.05599999999999994],0.25200003
728,35142,[0.9440000000000001,0.57299995
728,35142, 0.05599999999999994],0.42700005
728,35147,[0.9440000000000001,0.7
728,35147, 0.05599999999999994],0.3
728,35151,[0.9440000000000001,0.7
728,35151, 0.05599999999999994],0.3
728,35152,[0.9440000000000001,0.7
728,35152, 0.05599999999999994],0.3
728,35154,[0.9440000000000001,0.698
728,35154, 0.05599999999999994],0.302
728,35157,[0.9440000000000001,0.49356055
728,35157, 0.05599999999999994],0.50643945
728,35161,[0.9440000000000001,0.7
728,35161, 0.05599999999999994],0.3
728,35164,[0.9440000000000001,0.623
728,35164, 0.05599999999999994],0.377
728,35168,[0.9440000000000001,0.73342067
728,35168, 0.05599999999999994],0.26657927
728,35171,[0.9440000000000001,0.6897104
728,35171, 0.05599999999999994],0.31028962
728,35175,[0.9440000000000001,0.5678552
728,35175, 0.05599999999999994],0.43214485
728,35176,[0.9440000000000001,0.7
728,35176, 0.05599999999999994],0.3
728,35180,[0.9440000000000001,0.698
728,35180, 0.05599999999999994],0.302
728,35183,[0.9440000000000001,0.7
728,35183, 0.05599999999999994],0.3
728,35187,[0.9440000000000001,0.698
728,35187, 0.05599999999999994],0.302
728,35189,[0.9440000000000001,0.748
728,35189, 0.05599999999999994],0.252
728,35191,[0.9440000000000001,0.748
728,35191, 0.05599999999999994],0.252
728,35199,[0.9440000000000001,0.5289159
728,35199, 0.05599999999999994],0.47108415
728,35202,[0.9440000000000001,0.6668932
728,35202, 0.05599999999999994],0.3331068
728,35204,[0.9440000000000001,0.7564466
728,35204, 0.05599999999999994],0.2435534
728,35205,[0.9440000000000001,0.6064466
728,35205, 0.05599999999999994],0.3935534
728,35210,[0.9440000000000001,0.6512233
728,35210, 0.05599999999999994],0.34877667
728,35219,[0.9440000000000001,0.6012233
728,35219, 0.05599999999999994],0.3987767
728,35224,[0.9440000000000001,0.47622326
728,35224, 0.05599999999999994],0.5237767
728,35227,[0.9440000000000001,0.6512233
728,35227, 0.05599999999999994],0.3487767
728,35229,[0.9440000000000001,0.7533776
728,35229, 0.05599999999999994],0.24662235
728,35233,[0.9440000000000001,0.7246888
728,35233, 0.05599999999999994],0.27531123
728,35235,[0.9440000000000001,0.76034445
728,35235, 0.05599999999999994],0.2396556
728,35239,[0.9440000000000001,0.7781722
728,35239, 0.05599999999999994],0.22182779
728,35241,[0.9440000000000001,0.53764474
728,35241, 0.05599999999999994],0.4623553
728,35243,[0.9440000000000001,0.5376447
728,35243, 0.05599999999999994],0.4623553
728,35244,[0.9440000000000001,0.6730654
728,35244, 0.05599999999999994],0.32693458
728,35245,[0.9440000000000001,0.49182236
728,35245, 0.05599999999999994],0.50817764
728,35246,[0.9440000000000001,0.5189112
728,35246, 0.05599999999999994],0.4810888
728,35248,[0.9440000000000001,0.5189112
728,35248, 0.05599999999999994],0.4810888
728,35251,[0.9440000000000001,0.5824556
728,35251, 0.05599999999999994],0.41754442
728,35252,[0.9440000000000001,0.5189112
728,35252, 0.05599999999999994],0.48108882
728,35260,[0.9440000000000001,0.5074556
728,35260, 0.05599999999999994],0.4925444
728,35262,[0.9440000000000001,0.5074556
728,35262, 0.05599999999999994],0.4925444
728,35263,[0.9440000000000001,0.6517185
728,35263, 0.05599999999999994],0.3482815
728,35265,[0.9440000000000001,0.4767278
728,35265, 0.05599999999999994],0.52327216
728,35267,[0.9440000000000001,0.4767278
728,35267, 0.05599999999999994],0.5232722
