"id","question_id","category_id","created_at","updated_at"
10371,69,5,"2015-03-15 16:37:21.576232","2015-03-15 16:37:21.576232"
10372,69,8,"2015-03-15 16:37:21.576232","2015-03-15 16:37:21.576232"
8544,824,2,"2014-12-09 09:24:01.765875","2014-12-09 09:24:01.765875"
6066,872,4,"2014-08-29 14:56:36.811827","2014-08-29 14:56:36.811827"
8545,824,12,"2014-12-09 09:24:01.765875","2014-12-09 09:24:01.765875"
10373,69,13,"2015-03-15 16:37:21.576232","2015-03-15 16:37:21.576232"
9365,654,8,"2015-02-06 17:30:17.56236","2015-02-06 17:30:17.56236"
9366,654,19,"2015-02-06 17:30:17.56236","2015-02-06 17:30:17.56236"
6067,872,5,"2014-08-29 14:56:36.811827","2014-08-29 14:56:36.811827"
10378,1253,7,"2015-03-16 10:15:28.513699","2015-03-16 10:15:28.513699"
5364,432,7,"2014-07-10 11:31:07.323382","2014-07-10 11:31:07.323382"
5365,432,1,"2014-07-10 11:31:07.323382","2014-07-10 11:31:07.323382"
5366,433,7,"2014-07-10 11:31:49.45513","2014-07-10 11:31:49.45513"
5367,433,1,"2014-07-10 11:31:49.45513","2014-07-10 11:31:49.45513"
5368,430,7,"2014-07-10 11:32:55.968052","2014-07-10 11:32:55.968052"
5369,430,1,"2014-07-10 11:32:55.968052","2014-07-10 11:32:55.968052"
10382,1256,7,"2015-03-16 11:29:56.792959","2015-03-16 11:29:56.792959"
10383,1257,7,"2015-03-16 11:32:17.511386","2015-03-16 11:32:17.511386"
9367,663,11,"2015-02-06 17:30:59.337029","2015-02-06 17:30:59.337029"
6068,872,8,"2014-08-29 14:56:36.811827","2014-08-29 14:56:36.811827"
6069,872,9,"2014-08-29 14:56:36.811827","2014-08-29 14:56:36.811827"
9368,663,19,"2015-02-06 17:30:59.337029","2015-02-06 17:30:59.337029"
6070,872,2,"2014-08-29 14:56:36.811827","2014-08-29 14:56:36.811827"
8555,1091,7,"2014-12-09 12:03:28.155554","2014-12-09 12:03:28.155554"
10384,1257,3,"2015-03-16 11:32:17.511386","2015-03-16 11:32:17.511386"
8561,1095,7,"2014-12-09 12:05:24.959185","2014-12-09 12:05:24.959185"
10385,1258,10,"2015-03-18 11:54:46.057523","2015-03-18 11:54:46.057523"
10386,1258,8,"2015-03-18 11:54:46.057523","2015-03-18 11:54:46.057523"
1634,166,15,"2014-03-17 15:56:32.219844","2014-03-17 15:56:32.219844"
5650,546,7,"2014-07-30 16:14:39.591978","2014-07-30 16:14:39.591978"
5386,750,7,"2014-07-11 13:09:29.937633","2014-07-11 13:09:29.937633"
5387,750,1,"2014-07-11 13:09:29.937633","2014-07-11 13:09:29.937633"
8566,1097,5,"2014-12-09 12:05:52.550973","2014-12-09 12:05:52.550973"
8567,1098,5,"2014-12-09 12:13:29.880015","2014-12-09 12:13:29.880015"
8568,1099,13,"2014-12-09 12:13:43.69331","2014-12-09 12:13:43.69331"
8569,1099,8,"2014-12-09 12:13:43.69331","2014-12-09 12:13:43.69331"
8570,1100,13,"2014-12-09 12:13:53.567195","2014-12-09 12:13:53.567195"
8571,1100,5,"2014-12-09 12:13:53.567195","2014-12-09 12:13:53.567195"
6402,30,4,"2014-10-03 21:11:53.673574","2014-10-03 21:11:53.673574"
6403,30,9,"2014-10-03 21:11:53.673574","2014-10-03 21:11:53.673574"
6406,33,9,"2014-10-03 21:13:37.328659","2014-10-03 21:13:37.328659"
6407,32,9,"2014-10-03 21:13:58.705608","2014-10-03 21:13:58.705608"
6408,34,9,"2014-10-03 21:14:27.97588","2014-10-03 21:14:27.97588"
6409,35,9,"2014-10-03 21:14:45.007076","2014-10-03 21:14:45.007076"
6410,36,9,"2014-10-03 21:15:28.85202","2014-10-03 21:15:28.85202"
6413,39,5,"2014-10-03 21:17:24.555476","2014-10-03 21:17:24.555476"
6414,39,8,"2014-10-03 21:17:24.555476","2014-10-03 21:17:24.555476"
6415,39,13,"2014-10-03 21:17:24.555476","2014-10-03 21:17:24.555476"
6416,41,5,"2014-10-03 21:18:42.886888","2014-10-03 21:18:42.886888"
6417,41,8,"2014-10-03 21:18:42.886888","2014-10-03 21:18:42.886888"
6418,41,13,"2014-10-03 21:18:42.886888","2014-10-03 21:18:42.886888"
6419,42,5,"2014-10-03 21:19:02.500999","2014-10-03 21:19:02.500999"
6420,42,8,"2014-10-03 21:19:02.500999","2014-10-03 21:19:02.500999"
5407,753,7,"2014-07-14 12:48:34.647644","2014-07-14 12:48:34.647644"
5408,753,1,"2014-07-14 12:48:34.647644","2014-07-14 12:48:34.647644"
6421,42,13,"2014-10-03 21:19:02.500999","2014-10-03 21:19:02.500999"
8574,1102,7,"2014-12-09 12:14:24.48438","2014-12-09 12:14:24.48438"
8575,1103,5,"2014-12-09 12:14:37.342387","2014-12-09 12:14:37.342387"
8576,1103,9,"2014-12-09 12:14:37.342387","2014-12-09 12:14:37.342387"
5415,738,7,"2014-07-14 22:49:04.977281","2014-07-14 22:49:04.977281"
5417,754,5,"2014-07-15 09:28:40.420935","2014-07-15 09:28:40.420935"
5423,756,8,"2014-07-15 11:12:06.745065","2014-07-15 11:12:06.745065"
5426,739,17,"2014-07-16 07:35:11.320698","2014-07-16 07:35:11.320698"
5458,767,12,"2014-07-18 11:19:06.289835","2014-07-18 11:19:06.289835"
5464,423,10,"2014-07-18 13:05:36.358069","2014-07-18 13:05:36.358069"
5478,758,1,"2014-07-21 09:13:40.198985","2014-07-21 09:13:40.198985"
5232,677,7,"2014-07-02 12:09:20.029526","2014-07-02 12:09:20.029526"
6456,64,5,"2014-10-03 21:34:36.838611","2014-10-03 21:34:36.838611"
6457,64,8,"2014-10-03 21:34:36.838611","2014-10-03 21:34:36.838611"
9385,895,13,"2015-02-06 17:36:00.653214","2015-02-06 17:36:00.653214"
6073,873,5,"2014-08-29 14:58:42.213482","2014-08-29 14:58:42.213482"
6074,873,8,"2014-08-29 14:58:42.213482","2014-08-29 14:58:42.213482"
6075,873,9,"2014-08-29 14:58:42.213482","2014-08-29 14:58:42.213482"
9386,895,4,"2015-02-06 17:36:00.653214","2015-02-06 17:36:00.653214"
5256,712,10,"2014-07-02 12:09:28.11894","2014-07-02 12:09:28.11894"
6458,64,13,"2014-10-03 21:34:36.838611","2014-10-03 21:34:36.838611"
4657,219,15,"2014-07-02 12:05:21.987842","2014-07-02 12:05:21.987842"
9387,895,5,"2015-02-06 17:36:00.653214","2015-02-06 17:36:00.653214"
9388,895,8,"2015-02-06 17:36:00.653214","2015-02-06 17:36:00.653214"
8680,327,10,"2014-12-23 20:25:27.705334","2014-12-23 20:25:27.705334"
9389,895,2,"2015-02-06 17:36:00.653214","2015-02-06 17:36:00.653214"
9390,895,19,"2015-02-06 17:36:00.653214","2015-02-06 17:36:00.653214"
8004,84,7,"2014-12-02 13:36:12.520416","2014-12-02 13:36:12.520416"
8005,84,20,"2014-12-02 13:36:12.520416","2014-12-02 13:36:12.520416"
6076,873,2,"2014-08-29 14:58:42.213482","2014-08-29 14:58:42.213482"
5296,737,12,"2014-07-02 12:09:34.829624","2014-07-02 12:09:34.829624"
8006,102,11,"2014-12-02 13:37:19.204309","2014-12-02 13:37:19.204309"
5310,669,8,"2014-07-02 12:09:37.77051","2014-07-02 12:09:37.77051"
8007,102,20,"2014-12-02 13:37:19.204309","2014-12-02 13:37:19.204309"
4677,234,15,"2014-07-02 12:05:27.234269","2014-07-02 12:05:27.234269"
4682,239,15,"2014-07-02 12:05:29.113921","2014-07-02 12:05:29.113921"
4683,240,15,"2014-07-02 12:05:29.385088","2014-07-02 12:05:29.385088"
5318,574,7,"2014-07-02 12:23:59.297387","2014-07-02 12:23:59.297387"
9410,1039,7,"2015-02-06 18:01:09.152523","2015-02-06 18:01:09.152523"
4387,52,1,"2014-07-02 12:04:14.123794","2014-07-02 12:04:14.123794"
8681,327,18,"2014-12-23 20:25:27.705334","2014-12-23 20:25:27.705334"
8682,450,10,"2014-12-23 20:26:35.465838","2014-12-23 20:26:35.465838"
9411,1039,19,"2015-02-06 18:01:09.152523","2015-02-06 18:01:09.152523"
10390,1262,3,"2015-03-18 12:21:23.084757","2015-03-18 12:21:23.084757"
10391,1262,1,"2015-03-18 12:21:23.084757","2015-03-18 12:21:23.084757"
10392,1263,7,"2015-03-18 12:32:49.813341","2015-03-18 12:32:49.813341"
7387,358,10,"2014-11-06 08:40:15.55976","2014-11-06 08:40:15.55976"
7388,358,19,"2014-11-06 08:40:15.55976","2014-11-06 08:40:15.55976"
7391,374,1,"2014-11-06 08:40:57.232959","2014-11-06 08:40:57.232959"
6995,1006,9,"2014-10-09 12:37:35.905745","2014-10-09 12:37:35.905745"
6996,1006,2,"2014-10-09 12:37:35.905745","2014-10-09 12:37:35.905745"
6999,1019,7,"2014-10-09 14:58:07.711413","2014-10-09 14:58:07.711413"
8013,145,2,"2014-12-03 10:41:05.37703","2014-12-03 10:41:05.37703"
8014,145,20,"2014-12-03 10:41:05.37703","2014-12-03 10:41:05.37703"
8683,450,18,"2014-12-23 20:26:35.465838","2014-12-23 20:26:35.465838"
7392,374,19,"2014-11-06 08:40:57.232959","2014-11-06 08:40:57.232959"
8684,332,10,"2014-12-23 20:27:51.34285","2014-12-23 20:27:51.34285"
9412,1010,7,"2015-02-06 18:01:45.126564","2015-02-06 18:01:45.126564"
9413,1010,19,"2015-02-06 18:01:45.126564","2015-02-06 18:01:45.126564"
8685,332,18,"2014-12-23 20:27:51.34285","2014-12-23 20:27:51.34285"
7399,386,1,"2014-11-06 08:51:42.071231","2014-11-06 08:51:42.071231"
7400,386,19,"2014-11-06 08:51:42.071231","2014-11-06 08:51:42.071231"
7123,830,8,"2014-10-21 10:31:26.869369","2014-10-21 10:31:26.869369"
5761,461,13,"2014-08-11 07:06:56.300591","2014-08-11 07:06:56.300591"
5768,840,8,"2014-08-12 11:04:31.17434","2014-08-12 11:04:31.17434"
7127,828,8,"2014-10-21 10:35:02.116043","2014-10-21 10:35:02.116043"
4687,244,15,"2014-07-02 12:05:31.063945","2014-07-02 12:05:31.063945"
4692,249,15,"2014-07-02 12:05:32.480114","2014-07-02 12:05:32.480114"
7128,832,8,"2014-10-21 10:36:01.56752","2014-10-21 10:36:01.56752"
8019,188,7,"2014-12-03 10:42:11.633586","2014-12-03 10:42:11.633586"
10393,1264,7,"2015-03-18 12:38:31.752006","2015-03-18 12:38:31.752006"
10394,817,8,"2015-03-18 15:26:35.038284","2015-03-18 15:26:35.038284"
6089,879,12,"2014-08-29 16:03:38.448378","2014-08-29 16:03:38.448378"
7130,829,8,"2014-10-21 10:43:19.566777","2014-10-21 10:43:19.566777"
5779,815,7,"2014-08-14 10:23:36.298062","2014-08-14 10:23:36.298062"
6513,112,6,"2014-10-03 21:48:15.342174","2014-10-03 21:48:15.342174"
10395,817,3,"2015-03-18 15:26:35.038284","2015-03-18 15:26:35.038284"
4714,269,15,"2014-07-02 12:05:39.793552","2014-07-02 12:05:39.793552"
4718,273,15,"2014-07-02 12:05:41.304596","2014-07-02 12:05:41.304596"
10396,817,20,"2015-03-18 15:26:35.038284","2015-03-18 15:26:35.038284"
6440,53,5,"2014-10-03 21:22:36.980509","2014-10-03 21:22:36.980509"
6441,53,8,"2014-10-03 21:22:36.980509","2014-10-03 21:22:36.980509"
6442,53,13,"2014-10-03 21:22:36.980509","2014-10-03 21:22:36.980509"
6514,112,13,"2014-10-03 21:48:15.342174","2014-10-03 21:48:15.342174"
7495,702,5,"2014-11-06 09:16:48.621487","2014-11-06 09:16:48.621487"
4534,126,2,"2014-07-02 12:04:46.026932","2014-07-02 12:04:46.026932"
4539,131,7,"2014-07-02 12:04:47.671589","2014-07-02 12:04:47.671589"
6515,112,1,"2014-10-03 21:48:15.342174","2014-10-03 21:48:15.342174"
4723,278,15,"2014-07-02 12:05:43.000648","2014-07-02 12:05:43.000648"
7496,702,13,"2014-11-06 09:16:48.621487","2014-11-06 09:16:48.621487"
4734,288,15,"2014-07-02 12:05:47.463398","2014-07-02 12:05:47.463398"
10399,1259,7,"2015-03-18 20:01:50.214902","2015-03-18 20:01:50.214902"
10400,1265,13,"2015-03-19 11:04:20.120628","2015-03-19 11:04:20.120628"
4748,302,7,"2014-07-02 12:05:52.752231","2014-07-02 12:05:52.752231"
4749,302,1,"2014-07-02 12:05:52.752231","2014-07-02 12:05:52.752231"
7497,702,4,"2014-11-06 09:16:48.621487","2014-11-06 09:16:48.621487"
7498,702,19,"2014-11-06 09:16:48.621487","2014-11-06 09:16:48.621487"
4769,324,13,"2014-07-02 12:05:59.684263","2014-07-02 12:05:59.684263"
6530,283,1,"2014-10-03 21:52:04.641348","2014-10-03 21:52:04.641348"
10401,1265,8,"2015-03-19 11:04:20.120628","2015-03-19 11:04:20.120628"
7504,710,19,"2014-11-06 09:17:42.429058","2014-11-06 09:17:42.429058"
10406,1061,5,"2015-03-19 14:03:53.886524","2015-03-19 14:03:53.886524"
9466,316,4,"2015-02-06 18:17:44.968499","2015-02-06 18:17:44.968499"
9467,316,19,"2015-02-06 18:17:44.968499","2015-02-06 18:17:44.968499"
5802,843,7,"2014-08-15 14:28:39.887088","2014-08-15 14:28:39.887088"
5803,844,4,"2014-08-15 14:30:27.530834","2014-08-15 14:30:27.530834"
4544,136,12,"2014-07-02 12:04:49.844604","2014-07-02 12:04:49.844604"
9473,647,8,"2015-02-06 18:19:26.479738","2015-02-06 18:19:26.479738"
9474,647,19,"2015-02-06 18:19:26.479738","2015-02-06 18:19:26.479738"
9500,936,7,"2015-02-06 18:27:20.653755","2015-02-06 18:27:20.653755"
4554,146,10,"2014-07-02 12:04:53.256277","2014-07-02 12:04:53.256277"
4555,146,8,"2014-07-02 12:04:53.256277","2014-07-02 12:04:53.256277"
4556,146,13,"2014-07-02 12:04:53.256277","2014-07-02 12:04:53.256277"
4558,148,2,"2014-07-02 12:04:54.107285","2014-07-02 12:04:54.107285"
9501,936,19,"2015-02-06 18:27:20.653755","2015-02-06 18:27:20.653755"
9517,1011,7,"2015-02-06 18:38:35.896314","2015-02-06 18:38:35.896314"
5810,849,7,"2014-08-15 15:27:20.19908","2014-08-15 15:27:20.19908"
10420,1268,7,"2015-03-19 15:12:49.087293","2015-03-19 15:12:49.087293"
10421,1268,11,"2015-03-19 15:12:49.087293","2015-03-19 15:12:49.087293"
4618,185,8,"2014-07-02 12:05:10.421248","2014-07-02 12:05:10.421248"
10435,1269,1,"2015-03-20 10:38:20.928647","2015-03-20 10:38:20.928647"
10462,530,18,"2015-03-25 10:14:02.061106","2015-03-25 10:14:02.061106"
5815,806,5,"2014-08-17 23:17:09.60147","2014-08-17 23:17:09.60147"
5816,806,12,"2014-08-17 23:17:09.60147","2014-08-17 23:17:09.60147"
5822,760,13,"2014-08-18 11:19:09.807033","2014-08-18 11:19:09.807033"
5823,760,3,"2014-08-18 11:19:09.807033","2014-08-18 11:19:09.807033"
5824,759,13,"2014-08-18 11:19:20.826248","2014-08-18 11:19:20.826248"
5825,759,3,"2014-08-18 11:19:20.826248","2014-08-18 11:19:20.826248"
5826,759,8,"2014-08-18 11:19:20.826248","2014-08-18 11:19:20.826248"
6720,992,10,"2014-10-07 20:08:47.718354","2014-10-07 20:08:47.718354"
5838,678,3,"2014-08-18 11:36:42.338175","2014-08-18 11:36:42.338175"
6721,992,14,"2014-10-07 20:08:47.718354","2014-10-07 20:08:47.718354"
6864,1000,10,"2014-10-08 20:25:51.854256","2014-10-08 20:25:51.854256"
6865,1001,7,"2014-10-08 21:09:30.981636","2014-10-08 21:09:30.981636"
6866,1002,8,"2014-10-08 21:19:56.432295","2014-10-08 21:19:56.432295"
6867,1002,14,"2014-10-08 21:19:56.432295","2014-10-08 21:19:56.432295"
6868,1003,12,"2014-10-08 21:22:03.300655","2014-10-08 21:22:03.300655"
8015,172,8,"2014-12-03 10:41:27.547625","2014-12-03 10:41:27.547625"
6638,265,15,"2014-10-07 09:53:04.082439","2014-10-07 09:53:04.082439"
6639,391,7,"2014-10-07 09:53:44.530624","2014-10-07 09:53:44.530624"
8016,172,20,"2014-12-03 10:41:27.547625","2014-12-03 10:41:27.547625"
6081,874,13,"2014-08-29 15:11:22.690077","2014-08-29 15:11:22.690077"
8017,183,2,"2014-12-03 10:41:49.939549","2014-12-03 10:41:49.939549"
8018,183,20,"2014-12-03 10:41:49.939549","2014-12-03 10:41:49.939549"
8022,189,7,"2014-12-03 10:42:34.254903","2014-12-03 10:42:34.254903"
10407,1061,8,"2015-03-19 14:03:53.886524","2015-03-19 14:03:53.886524"
10408,1061,20,"2015-03-19 14:03:53.886524","2015-03-19 14:03:53.886524"
4660,221,15,"2014-07-02 12:05:22.556351","2014-07-02 12:05:22.556351"
8023,189,11,"2014-12-03 10:42:34.254903","2014-12-03 10:42:34.254903"
8024,189,3,"2014-12-03 10:42:34.254903","2014-12-03 10:42:34.254903"
6082,874,4,"2014-08-29 15:11:22.690077","2014-08-29 15:11:22.690077"
4679,236,15,"2014-07-02 12:05:27.79768","2014-07-02 12:05:27.79768"
4391,54,5,"2014-07-02 12:04:15.220417","2014-07-02 12:04:15.220417"
4392,54,8,"2014-07-02 12:04:15.220417","2014-07-02 12:04:15.220417"
6083,874,5,"2014-08-29 15:11:22.690077","2014-08-29 15:11:22.690077"
4393,54,13,"2014-07-02 12:04:15.220417","2014-07-02 12:04:15.220417"
6084,874,8,"2014-08-29 15:11:22.690077","2014-08-29 15:11:22.690077"
7370,326,19,"2014-11-06 08:35:56.359902","2014-11-06 08:35:56.359902"
9848,1051,20,"2015-02-12 14:45:32.65182","2015-02-12 14:45:32.65182"
4689,246,15,"2014-07-02 12:05:31.636632","2014-07-02 12:05:31.636632"
4694,251,15,"2014-07-02 12:05:33.326765","2014-07-02 12:05:33.326765"
4704,259,15,"2014-07-02 12:05:36.25402","2014-07-02 12:05:36.25402"
5693,674,13,"2014-08-02 15:28:14.391341","2014-08-02 15:28:14.391341"
4708,263,15,"2014-07-02 12:05:37.804439","2014-07-02 12:05:37.804439"
4713,268,15,"2014-07-02 12:05:39.525325","2014-07-02 12:05:39.525325"
9861,1069,7,"2015-02-12 14:47:57.165789","2015-02-12 14:47:57.165789"
6099,728,13,"2014-09-02 09:14:23.469961","2014-09-02 09:14:23.469961"
6100,728,11,"2014-09-02 09:14:23.469961","2014-09-02 09:14:23.469961"
5502,781,8,"2014-07-21 13:45:23.900801","2014-07-21 13:45:23.900801"
9391,561,5,"2015-02-06 17:36:56.45276","2015-02-06 17:36:56.45276"
5503,780,8,"2014-07-21 13:46:00.53705","2014-07-21 13:46:00.53705"
9392,561,19,"2015-02-06 17:36:56.45276","2015-02-06 17:36:56.45276"
9393,230,8,"2015-02-06 17:37:37.449587","2015-02-06 17:37:37.449587"
7380,347,10,"2014-11-06 08:39:14.944387","2014-11-06 08:39:14.944387"
6101,882,7,"2014-09-02 11:09:33.934098","2014-09-02 11:09:33.934098"
6102,883,7,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
5506,784,8,"2014-07-21 14:08:51.01595","2014-07-21 14:08:51.01595"
6103,883,13,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
8025,189,20,"2014-12-03 10:42:34.254903","2014-12-03 10:42:34.254903"
8026,190,8,"2014-12-03 10:42:54.092948","2014-12-03 10:42:54.092948"
9394,230,19,"2015-02-06 17:37:37.449587","2015-02-06 17:37:37.449587"
6104,883,3,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
7381,347,3,"2014-11-06 08:39:14.944387","2014-11-06 08:39:14.944387"
6105,883,4,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
6106,883,5,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
6107,883,8,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
6108,883,9,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
7382,347,19,"2014-11-06 08:39:14.944387","2014-11-06 08:39:14.944387"
6109,883,2,"2014-09-02 11:10:56.672697","2014-09-02 11:10:56.672697"
6110,884,13,"2014-09-02 11:16:09.173034","2014-09-02 11:16:09.173034"
4453,79,13,"2014-07-02 12:04:24.958183","2014-07-02 12:04:24.958183"
6111,884,4,"2014-09-02 11:16:09.173034","2014-09-02 11:16:09.173034"
4717,272,15,"2014-07-02 12:05:41.047124","2014-07-02 12:05:41.047124"
4722,277,15,"2014-07-02 12:05:42.717004","2014-07-02 12:05:42.717004"
7385,357,10,"2014-11-06 08:40:00.849126","2014-11-06 08:40:00.849126"
6997,1017,7,"2014-10-09 13:10:18.248945","2014-10-09 13:10:18.248945"
6112,884,5,"2014-09-02 11:16:09.173034","2014-09-02 11:16:09.173034"
6113,884,8,"2014-09-02 11:16:09.173034","2014-09-02 11:16:09.173034"
6114,884,2,"2014-09-02 11:16:09.173034","2014-09-02 11:16:09.173034"
6115,870,13,"2014-09-02 11:45:31.421523","2014-09-02 11:45:31.421523"
6116,870,4,"2014-09-02 11:45:31.421523","2014-09-02 11:45:31.421523"
6998,1018,7,"2014-10-09 14:51:24.444887","2014-10-09 14:51:24.444887"
9395,333,10,"2015-02-06 17:38:30.048819","2015-02-06 17:38:30.048819"
7000,1020,8,"2014-10-09 15:21:36.635432","2014-10-09 15:21:36.635432"
7001,1021,7,"2014-10-09 16:47:04.783802","2014-10-09 16:47:04.783802"
7386,357,19,"2014-11-06 08:40:00.849126","2014-11-06 08:40:00.849126"
8027,190,20,"2014-12-03 10:42:54.092948","2014-12-03 10:42:54.092948"
8034,205,7,"2014-12-03 10:44:16.47032","2014-12-03 10:44:16.47032"
9862,1069,20,"2015-02-12 14:47:57.165789","2015-02-12 14:47:57.165789"
8703,1077,4,"2014-12-24 07:29:40.087069","2014-12-24 07:29:40.087069"
7006,912,12,"2014-10-10 20:03:11.820844","2014-10-10 20:03:11.820844"
7405,416,5,"2014-11-06 08:56:56.367348","2014-11-06 08:56:56.367348"
7406,416,19,"2014-11-06 08:56:56.367348","2014-11-06 08:56:56.367348"
7009,904,14,"2014-10-14 15:16:53.503332","2014-10-14 15:16:53.503332"
7010,903,14,"2014-10-14 15:17:16.356464","2014-10-14 15:17:16.356464"
7409,419,5,"2014-11-06 08:57:28.640697","2014-11-06 08:57:28.640697"
7410,419,19,"2014-11-06 08:57:28.640697","2014-11-06 08:57:28.640697"
8704,1077,18,"2014-12-24 07:29:40.087069","2014-12-24 07:29:40.087069"
7413,425,13,"2014-11-06 08:58:06.019794","2014-11-06 08:58:06.019794"
3298,567,7,"2014-05-18 14:47:42.807013","2014-05-18 14:47:42.807013"
8035,205,20,"2014-12-03 10:44:16.47032","2014-12-03 10:44:16.47032"
7414,425,5,"2014-11-06 08:58:06.019794","2014-11-06 08:58:06.019794"
7415,425,19,"2014-11-06 08:58:06.019794","2014-11-06 08:58:06.019794"
7505,715,10,"2014-11-06 09:17:54.767144","2014-11-06 09:17:54.767144"
7506,715,8,"2014-11-06 09:17:54.767144","2014-11-06 09:17:54.767144"
10436,1270,5,"2015-03-20 10:57:09.337537","2015-03-20 10:57:09.337537"
7507,715,3,"2014-11-06 09:17:54.767144","2014-11-06 09:17:54.767144"
7508,715,19,"2014-11-06 09:17:54.767144","2014-11-06 09:17:54.767144"
9863,1072,4,"2015-02-12 14:48:23.533221","2015-02-12 14:48:23.533221"
9864,1072,20,"2015-02-12 14:48:23.533221","2015-02-12 14:48:23.533221"
10437,1270,8,"2015-03-20 10:57:09.337537","2015-03-20 10:57:09.337537"
8766,507,12,"2014-12-30 19:46:28.046095","2014-12-30 19:46:28.046095"
8770,772,12,"2014-12-31 17:39:12.90862","2014-12-31 17:39:12.90862"
9865,1072,2,"2015-02-12 14:48:23.533221","2015-02-12 14:48:23.533221"
10453,813,13,"2015-03-23 14:26:47.962728","2015-03-23 14:26:47.962728"
4531,124,2,"2014-07-02 12:04:45.328407","2014-07-02 12:04:45.328407"
10454,813,8,"2015-03-23 14:26:47.962728","2015-03-23 14:26:47.962728"
4542,134,12,"2014-07-02 12:04:49.32652","2014-07-02 12:04:49.32652"
10455,813,3,"2015-03-23 14:26:47.962728","2015-03-23 14:26:47.962728"
10458,724,13,"2015-03-25 10:10:01.73411","2015-03-25 10:10:01.73411"
10459,724,5,"2015-03-25 10:10:01.73411","2015-03-25 10:10:01.73411"
10460,724,19,"2015-03-25 10:10:01.73411","2015-03-25 10:10:01.73411"
9885,1094,13,"2015-02-12 14:51:35.155962","2015-02-12 14:51:35.155962"
4563,150,2,"2014-07-02 12:04:54.89401","2014-07-02 12:04:54.89401"
4568,156,7,"2014-07-02 12:04:56.991045","2014-07-02 12:04:56.991045"
4577,160,8,"2014-07-02 12:04:59.103354","2014-07-02 12:04:59.103354"
4596,176,4,"2014-07-02 12:05:07.061721","2014-07-02 12:05:07.061721"
4597,176,5,"2014-07-02 12:05:07.061721","2014-07-02 12:05:07.061721"
4598,176,8,"2014-07-02 12:05:07.061721","2014-07-02 12:05:07.061721"
4602,178,4,"2014-07-02 12:05:07.742124","2014-07-02 12:05:07.742124"
4603,178,5,"2014-07-02 12:05:07.742124","2014-07-02 12:05:07.742124"
4604,178,8,"2014-07-02 12:05:07.742124","2014-07-02 12:05:07.742124"
4619,186,15,"2014-07-02 12:05:11.218287","2014-07-02 12:05:11.218287"
4633,198,9,"2014-07-02 12:05:15.008139","2014-07-02 12:05:15.008139"
4634,198,4,"2014-07-02 12:05:15.008139","2014-07-02 12:05:15.008139"
4640,203,7,"2014-07-02 12:05:16.656176","2014-07-02 12:05:16.656176"
4753,306,1,"2014-07-02 12:05:54.051715","2014-07-02 12:05:54.051715"
5536,796,10,"2014-07-22 14:21:46.770217","2014-07-22 14:21:46.770217"
5539,797,10,"2014-07-22 17:06:08.335304","2014-07-22 17:06:08.335304"
5548,798,7,"2014-07-23 12:59:34.675643","2014-07-23 12:59:34.675643"
5549,798,8,"2014-07-23 12:59:34.675643","2014-07-23 12:59:34.675643"
5554,799,7,"2014-07-23 14:07:16.895149","2014-07-23 14:07:16.895149"
5555,799,8,"2014-07-23 14:07:16.895149","2014-07-23 14:07:16.895149"
5568,751,7,"2014-07-25 08:32:48.696131","2014-07-25 08:32:48.696131"
5569,751,1,"2014-07-25 08:32:48.696131","2014-07-25 08:32:48.696131"
5570,752,7,"2014-07-25 08:36:49.653874","2014-07-25 08:36:49.653874"
5571,752,1,"2014-07-25 08:36:49.653874","2014-07-25 08:36:49.653874"
5573,765,12,"2014-07-25 10:51:47.679863","2014-07-25 10:51:47.679863"
5574,766,12,"2014-07-25 10:52:34.269921","2014-07-25 10:52:34.269921"
8020,188,11,"2014-12-03 10:42:11.633586","2014-12-03 10:42:11.633586"
7407,418,13,"2014-11-06 08:57:13.661463","2014-11-06 08:57:13.661463"
7408,418,19,"2014-11-06 08:57:13.661463","2014-11-06 08:57:13.661463"
8021,188,20,"2014-12-03 10:42:11.633586","2014-12-03 10:42:11.633586"
8028,192,8,"2014-12-03 10:43:13.170974","2014-12-03 10:43:13.170974"
8699,909,5,"2014-12-23 20:30:21.992297","2014-12-23 20:30:21.992297"
7416,428,8,"2014-11-06 08:58:19.484422","2014-11-06 08:58:19.484422"
6117,870,5,"2014-09-02 11:45:31.421523","2014-09-02 11:45:31.421523"
6118,870,8,"2014-09-02 11:45:31.421523","2014-09-02 11:45:31.421523"
6119,870,2,"2014-09-02 11:45:31.421523","2014-09-02 11:45:31.421523"
8029,192,20,"2014-12-03 10:43:13.170974","2014-12-03 10:43:13.170974"
8030,194,8,"2014-12-03 10:43:35.605284","2014-12-03 10:43:35.605284"
7417,428,19,"2014-11-06 08:58:19.484422","2014-11-06 08:58:19.484422"
5717,462,9,"2014-08-05 15:31:22.985984","2014-08-05 15:31:22.985984"
9396,333,19,"2015-02-06 17:38:30.048819","2015-02-06 17:38:30.048819"
